paralog_gene,mean_dz,max_dz,n_pairs
ZDHHC15,-0.2552511392782132,1.756429630331695,15
DDX24,-0.25529026544344907,0.6013330110699076,22
SLC6A8,-0.25531511319539485,2.2704283744096756,11
HADHB,-0.2554244826292459,0.6113928854465485,16
CRACR2B,-0.2555017943183581,0.0628810226917266,3
ABO,-0.2556241642816748,-0.1287522778447016,4
SLC24A2,-0.255722954403609,-0.1663952530361712,3
MFN2,-0.25614266227526566,0.5901637449860573,4
SUV39H1,-0.25631406240993077,1.4006416648626328,9
ARL1,-0.2566068110366662,0.3697356916964054,3
HIBCH,-0.25683393587718967,0.6930006593465805,12
ITGB5,-0.25694941605130833,1.6083427369594574,12
TTC9,-0.2572503710786502,-0.1484716683626175,3
ELF4,-0.25739118605852124,0.9103271793574096,5
GDF5,-0.257520891726017,-0.1632367391139269,12
ALOXE3,-0.2576637479166189,-0.0662811063230037,6
PHLDA2,-0.2576681512097518,1.035932645201683,6
ADAM11,-0.25769067126592354,4.340060140937567,28
NIPA2,-0.2579481045939474,1.1070071011781693,17
SLA2,-0.25808824350436527,0.584410160779953,12
GNAI3,-0.2583579106645965,1.838355392217636,35
TCL1B,-0.258421783025066,-0.1614470593631267,6
SP7,-0.2584919822402298,-0.0423248461447656,27
SPTBN4,-0.2585334964096546,0.8059909045696259,6
STRIP2,-0.25858449315031373,0.1269542276859283,3
WASF2,-0.2586708233398102,-0.0345465652644634,4
TTC39A,-0.2589032577040295,0.9364578607492148,6
MARVELD1,-0.2590955321987469,0.4549392089247703,3
SMIM10L2A,-0.2591791041195392,0.1171436756849289,3
TMEM200B,-0.2593783022214969,0.1275440659373998,3
NIPAL1,-0.2595757077137629,0.9073954299092292,15
TRIP12,-0.2597524886737525,0.470719285599819,6
ISL1,-0.259879095479846,-0.2375299632549286,3
IGHA1,-0.26011354476213455,-0.2117614522576332,2
ST3GAL6,-0.26019686258708435,1.4476418998092413,12
CR1L,-0.2603389685858154,0.3793320613913238,10
PRPSAP1,-0.2604267914962443,0.5301034823060036,11
FBLN2,-0.2605677884421311,-0.1712633799761533,6
CLEC4D,-0.2606361657381057,-0.0626988280564546,3
PHLDA1,-0.2607894154886405,0.3853810504078865,6
SLC29A4,-0.26083550871246386,0.5039239898324013,9
EIF4A3,-0.26084176403073206,2.046702601015568,37
CSF1R,-0.26087342302004496,3.6902840360999103,15
CCNO,-0.26087411923781756,0.7820325493812561,10
LMOD1,-0.26095503196120257,-0.2168153896927833,9
GLB1,-0.26106175198843584,0.2312460914254188,10
RND2,-0.26125686081488514,1.570402830839157,27
ENPP7,-0.2612783038367828,1.2625532038509846,15
MOV10L1,-0.26128021596620477,-0.1208476712927222,3
ARF6,-0.26130453714480006,0.0379233779385685,3
PHACTR4,-0.2617486496285286,0.8361366391181946,8
KCTD7,-0.26194783734778565,0.8142896816134453,12
RTN1,-0.26242284721229225,-0.1715929796919226,6
DUOX2,-0.2629276554410656,-0.1705590933561325,3
PPP1R8,-0.2629954869673141,0.1278458535671234,5
MEGF10,-0.26306253764778376,-0.194608467631042,3
UGP2,-0.2631421707307499,0.5295712873339653,4
DLST,-0.2633211707177798,1.0303242579102516,12
FOS,-0.263336596182651,2.004892200231552,18
NFIC,-0.26335026737573125,0.4963000193238258,12
SLC41A2,-0.2634557591130336,0.5900178328156471,6
PLPP3,-0.2635729414566109,-0.199501970782876,6
FAM241A,-0.26364135333302935,0.4035889357328415,4
SAMD12,-0.2636664000650247,0.4477738551795482,3
MROH7,-0.26367376496394473,-0.0794888120144605,3
SPINT1,-0.26368244799474877,0.1063542384654283,3
BAK1,-0.26382865879150486,0.4022061328634346,13
LYRM4,-0.26432506596907046,0.2805379015857351,4
PSAP,-0.26434670978536207,0.010150795802474,3
UFSP2,-0.2645493117604143,0.0382511809558721,4
SLFN14,-0.26462546239296597,1.2175532579421997,12
NOS2,-0.26465154315034545,-0.199423486366868,15
CAPN5,-0.26466508309046427,1.5602065920829773,15
PACRG,-0.26469638124884415,-0.2393557392060756,3
ALDH3A2,-0.26510669920770896,1.0885846838355064,21
DIP2B,-0.2652971464816796,1.15067096054554,7
PCYT1B,-0.265486903488636,1.5877074599266052,6
ANO6,-0.2656184331596262,1.1887151263654232,8
MYO1C,-0.2657407288600125,0.4683395810425281,4
NEK6,-0.26591216801927936,1.7403931766748428,24
EPN1,-0.26592005619760045,0.6058442015200853,8
CDK2,-0.2659228745064829,0.9134469032287598,7
OSBP,-0.2659379285232972,1.7111827582120895,20
ADAM17,-0.2660559195420918,2.4225141182541847,6
TFAP2A,-0.26640363240665654,0.8465369194746017,16
ZNF530,-0.2664322058359782,0.9016486555337906,6
ACSL1,-0.26656793151050806,1.3193330466747284,12
PRICKLE1,-0.26656871164838475,0.1105887368321418,3
SPINK13,-0.2668272633260737,-0.1899348434526473,3
FNTB,-0.26696472987532616,0.9890993386507034,6
ASAP2,-0.2669880874454975,0.5680482387542725,3
SMAD1,-0.2670002763811035,0.9051473885774612,24
CD1D,-0.26708321770032245,-0.1538035739213228,3
CHRM5,-0.26748110084897936,0.2158714421093464,9
IL10RB,-0.26761146807821673,1.0256125181913376,8
LIM2,-0.26772668833533925,1.6188427116721869,12
BACE2,-0.26772920794498456,0.3959238864481449,13
PLEKHG4B,-0.26785824843682343,-0.2138518877327442,6
SELP,-0.26798070788693923,0.0209751650691032,3
ELK1,-0.26807662262703497,1.3026961339637635,12
EPB41L2,-0.26816606266719434,0.9571116864681244,14
HIF1A,-0.26818650305547204,1.3260171487927437,24
FCRLB,-0.26844618015456945,3.921071782708168,21
ARHGAP32,-0.26872515740493935,0.8062061965465546,6
ZHX1,-0.2689956997125335,0.7343955785036087,8
PLEKHA3,-0.26902749517909647,0.0919338525095795,4
MPO,-0.26909622759558255,-0.2125908508896827,3
CCDC126,-0.26918763232727844,0.1343973334878683,3
C1QL1,-0.26928728242570427,0.7512985467910767,4
BCAR3,-0.2693983589609464,0.3789359033107757,3
C22orf42,-0.269439955552419,0.2688585966825485,3
FGFR3,-0.2695694797568851,1.1957942470908165,18
CHRNA7,-0.2695767525195454,-0.2518414855003357,15
UBL4B,-0.26983155558506644,-0.1513658016920089,3
BCL6B,-0.2699809366216262,0.6828870475292206,9
TKTL2,-0.27005576466520625,-0.1763521023094654,6
CENPVL3,-0.2702095136046409,-0.099816296249628,3
CBX2,-0.27036941604122144,0.4456110596656799,8
FGR,-0.2705369607234995,0.5815112888813019,6
ESAM,-0.27076688210169475,1.0546193146146834,15
CTDSPL2,-0.2707888303115692,2.7103439308702946,16
AVPR2,-0.2712106984108686,-0.156374080106616,3
RANBP9,-0.2713803181639366,0.4302113112062216,8
ARHGAP40,-0.2715439861640334,-0.1713813133537769,3
PCBD1,-0.27155644442729654,0.5378141030669212,4
PLXNA2,-0.27193117802380584,2.0467824088409543,16
PRSS1,-0.27199026197195053,-0.2567955553531647,3
WNK2,-0.272001525717297,0.9383133947849274,6
PALS1,-0.27212810640533763,0.8767682984471321,12
LIN7B,-0.27225391442577046,0.9005589410662651,6
N4BP2L2,-0.2723206840455532,0.5080735236406326,3
OCM2,-0.27237976406468073,-0.1598215401754714,3
ARIH1,-0.27248063327348593,0.0473900064826011,5
ELF1,-0.2724962627324576,0.3644980788230896,8
ZC2HC1B,-0.272608903547128,-0.1813991591334343,3
PDE4B,-0.2726366327089422,1.540959794074297,17
LRFN1,-0.27272273206229636,1.9418081936310043,6
SNED1,-0.2727337703108788,0.5805094018578529,6
MYO3B,-0.2728366528948148,1.2598197609186172,12
SNX31,-0.27361599014451105,-0.1474713245406747,3
ZNF799,-0.27368769812442006,2.227428711950779,42
SLC4A2,-0.2740483137456339,1.0785672068595886,19
ALDH7A1,-0.2740786818876153,1.5058332979679108,21
GPR3,-0.2740862612568197,0.7800482511520386,21
ANKRD6,-0.27423480960230034,0.3546310812234878,3
PLEKHF1,-0.27437616760532063,1.0001998376101255,3
TACC1,-0.27440318214959053,1.0989348590373993,6
UNC13B,-0.27460767577091855,0.1870336979627609,3
ALOX15,-0.27472816935429967,-0.2233652397990226,6
DENND1B,-0.27526613946753764,0.6254704874008894,7
KIF7,-0.27528026286098695,1.2991725504398346,18
CYP1A1,-0.27544500430425006,0.8347179144620895,3
CREB5,-0.27551437200357515,-0.0319041013717651,6
PUS3,-0.27566789362909133,0.0420037992298603,4
PCYT1A,-0.27623965430653213,0.7871392909437418,4
GLP1R,-0.27651695534586906,-0.1069738026708364,9
STOML1,-0.2765578180551529,0.2395331859588623,3
MAP4K4,-0.2766868387134318,1.3966915234923365,28
USP9Y,-0.277126077717791,0.6434487286023796,3
PDZD11,-0.27728130436972787,0.8226250484585762,8
TSPAN6,-0.27741714380681515,-0.1759059708565473,3
SLC35G2,-0.2774188634942407,0.1929032126795321,3
NUDT10,-0.2774697528738115,0.784164534881711,9
NDFIP1,-0.2775724125775566,0.1744983866810798,4
EML2,-0.27757736141494954,1.0418832823634148,11
MAZ,-0.2778209250209889,0.4803579375147819,8
EEF1AKMT4,-0.2781149484415088,1.2412521988153458,7
EIF4E,-0.2782367255618789,0.6186400949954987,7
CABLES2,-0.2783295977860689,0.2446294426918029,3
PSMD3,-0.2785248716374457,-0.041798295895569,3
SERINC2,-0.2786668273102906,0.5657894043251872,9
QTRT1,-0.2786890399360703,0.2331069260835647,4
LGR4,-0.2787762600928545,-0.1042821686714887,3
TRAK1,-0.2790539252261321,0.0292186439037323,3
CAVIN3,-0.2790621121724447,0.9988316297531128,6
EMP2,-0.2791262756412228,-0.2190290139988064,9
SLC41A1,-0.2791948815186818,0.564739778637886,6
DDX28,-0.2792080215385153,2.9825030732899904,62
FXR1,-0.279215845691022,1.4686239808797836,8
NUMB,-0.2793041858855086,-0.0458424277603626,4
DNAJC18,-0.27933762734755874,0.4357467405498028,3
CH25H,-0.2793690686424573,-0.2117783017456531,3
ASIC1,-0.2795693576335907,0.0739749372005462,3
STX3,-0.27957232494541756,1.2563472650945189,37
ACAA2,-0.279635207244663,1.0005144961178305,16
MCOLN1,-0.2799988203526785,0.3257676661014557,6
NOTCH1,-0.2800076947444015,0.7227330319583416,9
RTL8B,-0.28009552185734116,1.4839827381074429,15
LTF,-0.2801289030661185,-0.1887337211519479,3
ADIPOQ,-0.2801594125727812,-0.1953021511435508,3
FCN2,-0.28019382370014984,-0.0350974220782518,6
GRHL1,-0.2802589772734791,1.1181825548410416,15
MOB3B,-0.28026304844469335,0.9972696304321288,18
CCDC28B,-0.2803448518225725,1.4464899636805058,4
LRRC2,-0.2805366466442744,2.0097532272338867,6
ESYT3,-0.28071793355047703,1.594559833407402,4
ZNF350,-0.280837070569396,0.9309964291751384,15
UBA1,-0.2809830825538186,0.9448883384466172,10
PTBP3,-0.2810123108578646,0.4227184578776359,17
METTL23,-0.28116823946388453,0.4534636939933989,8
FOXR1,-0.281343558182319,-0.0696835331618785,3
SLC24A4,-0.281475837342441,-0.1536655286327004,3
SLC39A5,-0.28150585599554084,0.613585839048028,15
GRIN3B,-0.2815547206749518,-0.1561545860022306,3
CRYAA,-0.2815733631141483,-0.1651161797344684,6
MOAP1,-0.28169142951567966,0.2973082736134529,9
NFIX,-0.281903090990252,1.2471174895763395,9
HSD17B7,-0.2820147437761216,0.2051173428161085,3
SCP2D1,-0.282159964631622,-0.2007338635157793,3
GK3,-0.2822709071139495,2.669086828827858,6
PRDX2,-0.28262487321425217,1.2633071392774582,16
DOCK5,-0.2826797167460124,0.2801803722977638,6
AP3B2,-0.28287680643714136,0.8772120904177427,9
SIM2,-0.2831231616437435,-0.2337280847132206,18
DPM1,-0.2831806619896448,-0.0233791247010231,4
DSE,-0.2836062138279279,1.5672953575849533,3
DNAH7,-0.2836699096739969,1.0531775439158082,22
TMC7,-0.28368994197808206,-0.1933410607744008,9
HSPBAP1,-0.2838744856417179,0.5593701303005219,3
NME5,-0.28415428648392355,1.320008248090744,15
EFNA2,-0.28429431685556966,-0.2302514016628265,9
BTN3A3,-0.28439875081595445,1.4832409443333745,18
AHCY,-0.2844078352109147,0.3128979206085205,7
PIK3R5,-0.2844559407482545,0.151866540312767,3
PIP5K1A,-0.2845079903136238,1.1368456855416298,20
BAHCC1,-0.28481292984300116,-0.0551825243655819,3
REPS2,-0.28484172156701487,-0.2110946318134665,3
DPF2,-0.28488546348620514,1.3350753001868725,8
ATXN1,-0.2850905681649844,0.2771222814917564,3
LPXN,-0.2851890747745831,-0.2245449870824813,3
CD1C,-0.285196411733826,1.3847740590572355,12
LUC7L3,-0.28535246387729396,0.9258347153663636,5
SLC12A4,-0.2854489417125781,1.695535784587264,12
ARHGAP28,-0.28545593842864037,-0.1117887087166309,3
TMEM132A,-0.2854630276560783,-0.2854630276560783,1
ATP12A,-0.28551952736942393,2.214122712612152,19
GUCY1B1,-0.2857211728890737,0.1578634828329086,3
GNG4,-0.28591062501072884,1.1810966730117798,21
ZNF98,-0.2865336313843727,1.1601002514362335,42
RPL7,-0.286866764295156,0.0545703157907924,3
CFTR,-0.2869624165552003,0.3512020260095596,21
YY1,-0.2869918008665462,0.6307816281914711,8
ACADM,-0.28706364596660794,1.0702527910470965,27
IGFBPL1,-0.28719292394816875,-0.2033422850072384,3
ENTHD1,-0.28733379393815994,0.4200571104884147,6
DAAM1,-0.2874106566772867,1.1999416947364807,22
TBC1D9,-0.28775979826847714,-0.1739106327295303,6
SUMO4,-0.28778820640097064,0.8633746542036533,6
PANK4,-0.2878062131866399,1.0739772506058216,9
FMNL3,-0.287936639940987,0.9280484020709991,15
CNIH2,-0.28808120094860595,0.6717958599328995,6
PDE7A,-0.28821988288394157,0.9771240837872028,22
CCNB2,-0.288317041787663,0.5860171318054199,16
CDH15,-0.2883489137515426,-0.1055010873824358,10
CYP7A1,-0.2884165632228056,-0.1730849482119083,3
LHX4,-0.28877837563465747,1.410086615011096,28
IL1B,-0.2888745452898244,-0.040101814083755,6
IMPA2,-0.28907468232015765,-0.0517935119569301,6
KMT2D,-0.2891367275540346,-0.0008998987423634,4
LPO,-0.28925377596169705,-0.0397086851298809,3
BAIAP2L2,-0.2892954635123412,0.1534349173307418,6
FMO5,-0.2893175793190797,1.0522128827869892,3
FGFR1,-0.28943498456038724,1.0207316875457764,22
ZNF597,-0.28999762929743156,0.1163648494402878,6
SYNDIG1L,-0.2900939714163542,-0.1664462834596634,3
NAP1L3,-0.29016509155432385,0.5363402515649796,9
RMDN3,-0.2902531524653323,0.2858693227171898,7
HPCAL1,-0.2903205567867559,1.3492803685367107,23
GIT2,-0.29035898950998174,0.2618566825985908,4
MYL5,-0.29049105831007993,0.6205908805131912,9
SLC25A5,-0.2906738650233467,1.48765130341053,19
GNG2,-0.2908642193125117,1.033407754264772,21
MYLK4,-0.2912425071001053,2.1298072561621666,15
HES5,-0.2914780204494794,1.5017387047410011,36
SYNGAP1,-0.2915750656587382,0.173273753374815,3
ACO2,-0.29212157640349146,0.5763221010565758,4
MARK1,-0.29214263055473566,-0.1549273375421762,6
VCL,-0.2922000723437979,0.086177056091422,4
RANBP1,-0.2922350888114684,-0.1748968896163532,3
NVL,-0.29223873263109623,1.3570111691951752,13
LMAN2,-0.2925494572895297,0.6280490458011627,8
SLCO3A1,-0.29258322566747663,0.8093739524483681,5
ID2,-0.29266328395654756,0.0927357152104377,6
METTL25B,-0.29278277109066647,0.4320412501692772,3
SEH1L,-0.29281265041850424,-0.0001350551522257,3
DDX4,-0.2928699714442094,0.8906092084944248,6
EDN2,-0.29330972419120366,-0.198784572770819,6
GABPA,-0.2933928536760069,1.1971093341708183,24
SLFN12,-0.29339890740811825,1.1195311397314072,12
FAM13C,-0.293854151541988,-0.0634046625345945,6
ALDH6A1,-0.29394342245687166,0.7021113373339176,28
LCN10,-0.2941628967722257,0.4966346696019172,6
FDX2,-0.2943569177018158,0.432757057249546,4
PDILT,-0.29450820634762437,-0.1473413482308387,3
SLC49A4,-0.29456383734941477,0.2969813086092472,6
CDK7,-0.29457386458913487,0.0288034155964851,3
NLGN3,-0.2946933216104905,1.0895528383553028,12
POMT2,-0.2947729900479316,0.5639414861798286,3
MCM4,-0.2948044584898842,0.7232690755448223,19
SNX13,-0.29487417735485427,0.0491920410371365,3
CYP27C1,-0.29488967731595034,-0.1812751591205597,3
ITPR1,-0.2950092835449372,0.0740021734108251,8
SHD,-0.2950309308556218,-0.2404676252044737,3
CHPT1,-0.29546800150999486,0.9840656220912932,8
IFIT3,-0.29559941589832306,0.7154840975999832,9
CASP7,-0.2957425494492054,1.8178802682086823,25
CNOT6,-0.2960596532692632,0.7749726995825768,11
EN2,-0.29626240969325107,-0.1580416094511747,3
TSN,-0.29635362602187565,0.1857104422524571,4
FKBP5,-0.29655753243984156,1.120529055595398,24
STS,-0.29697317695792985,1.6651764512062073,17
CDK9,-0.29712854729344446,0.3094664961099624,3
SYT9,-0.2972013441224893,-0.2225118950009346,3
NOS1AP,-0.29736469437678653,-0.1580359041690826,3
MCUR1,-0.2973809667067105,0.1666325181722641,4
SLCO4C1,-0.2977143682539463,0.3912016414105892,5
CYP3A43,-0.2977246592442195,-0.1466548405587673,3
GSTZ1,-0.2980364655724777,0.437805026769638,7
COPG2,-0.2982219858349745,1.4077599131002372,6
TLK1,-0.29847205600986537,1.2017431929707527,4
SIRT4,-0.29852592774356407,0.9371940717101096,12
CDCA7,-0.29859306311618405,0.6819883435964584,4
PCMTD1,-0.2986164317883225,0.1328736258865708,8
HSDL1,-0.2986228382963501,0.166304497781327,5
CYP2R1,-0.2992449073741833,1.3792250007390976,9
LIMS2,-0.2993496482570966,-0.133551113307476,3
EIF4EBP1,-0.2999085633435912,0.9264814257621764,7
USP27X,-0.29994177632033825,0.9910109788179398,12
RAD21L1,-0.3004008439214279,-0.0304736942052841,3
VPS39,-0.3004979565739633,0.2704264968633652,3
LOXL3,-0.30062615209155613,0.5191975198686123,9
IQGAP2,-0.30134420906075227,0.8336865156888962,8
ANO8,-0.3014701372012496,0.2699770331382751,4
SERINC1,-0.3015517986622913,0.5409170687198639,7
LCN6,-0.3015890847503518,-0.1035565602360293,6
ARSG,-0.30179122971514094,1.6337397452443838,13
PTPRD,-0.30181274043085676,-0.1683659516274929,21
MVK,-0.3020138974677752,0.1792602203786373,4
ARHGAP33,-0.3020458261792858,0.4894001707434654,3
STOX2,-0.3021485341402391,-0.2088940222747624,3
CLEC18A,-0.3022003620862961,0.179479993879795,6
CYP4F2,-0.3022576148311296,-0.2009893879294395,3
CD82,-0.30236239731311804,0.4371966496109962,6
RASGRP3,-0.3023809153172705,1.385629117488861,9
PI4K2A,-0.30253917723894125,0.293179340660572,3
CIDEC,-0.30262866228198004,-0.2252753153443336,3
MYO7B,-0.3028234411031008,-0.2867447454482317,3
CYB5RL,-0.3032551948533116,0.8564257025718689,13
CHST14,-0.30360868407620323,1.8263449668884275,9
WNT7A,-0.30360940285027027,0.5886749997735023,18
IGF2BP2,-0.3036213566241625,0.6658216863870621,9
CYB5B,-0.30365220749282207,0.6156056225299835,4
FBXO30,-0.3036896008998155,-0.177250450477004,3
ATF6,-0.30412538060545324,0.1238133385777473,4
RALGPS1,-0.3044211020072301,0.4990568161010742,3
TSPO,-0.30450211465358734,0.5663023591041565,3
PPIB,-0.3045369041122064,0.8014429360628128,27
CLIC6,-0.304936929543813,1.4689883887767792,15
LSM7,-0.3050236376993713,-0.0387356650715337,3
SCAF4,-0.30505957767283653,0.2325150966644287,4
ARF1,-0.3051057768364747,0.563381016254425,3
KLHL35,-0.30517559614963824,-0.2789149507880211,3
SV2B,-0.306025634209315,-0.2233371064066887,3
ZNF730,-0.3063074122972986,2.018440969288349,42
TOP2A,-0.30653515406526904,0.8022723384201527,4
CENPB,-0.30659488837347654,1.847759634256363,16
VEZF1,-0.3069169094718388,0.5797745510935783,8
SH3BGRL,-0.30697407000342436,0.4056677836924791,12
FXYD4,-0.30697992630302906,1.1573094874620438,15
NTRK2,-0.3070156654963891,1.3274061381816864,12
ASB16,-0.3071277004977067,0.0008091032505035,3
STIP1,-0.3072300301819091,0.2013652175664901,4
DDR2,-0.30739441671623635,1.1667892821133137,13
ANXA2,-0.3076396353535815,1.99573814868927,31
TRIP6,-0.3076410810264145,-0.0024249944039961,4
HSPB2,-0.30769756560524303,0.0382811874151229,6
ANGPTL2,-0.30784136522561306,0.528022862970829,15
ITPR3,-0.30785769449600914,0.9078810214996338,8
DNAJB1,-0.3078903863111187,1.104384541278705,29
TLR4,-0.3079813520113627,-0.1394808273762464,6
ODF2L,-0.30885487272615403,0.1667904332280159,4
NCOA2,-0.3089837832917207,0.7124464884400368,8
PHF3,-0.30902472938684467,-0.0741785749529936,4
TRMT2B,-0.3091220185160637,0.4557272456586361,3
TXNDC9,-0.3092011131114699,2.630529567599297,4
SLC4A11,-0.30938769276771283,1.4524444341659546,18
PSEN1,-0.30957276084611185,0.1055532395839691,4
JOSD2,-0.30960296346404503,0.3027664899614114,4
CASP2,-0.30974443678767394,0.7952969577163458,31
PTGDR2,-0.3098972787459691,2.48035429418087,12
NDUFA4L2,-0.3099694484844804,1.457752596586943,6
ABCB8,-0.3101384953834669,1.1753898784518242,25
FREM2,-0.31031346321105957,0.0982515625655651,3
UBE2D3,-0.3103497847831521,2.064220428466797,37
PLXNA3,-0.3108380878559099,1.0877240113914013,13
TCEAL4,-0.31086057325204214,0.6575845032930374,15
PPARD,-0.3109107146806577,1.2643217593431473,51
SDK1,-0.3109416626393795,-0.2673485279083252,3
ARHGDIB,-0.3112473028401534,0.157978992909193,3
EIF5B,-0.3113757321700203,0.4273765385150909,7
PYGO1,-0.3114175024287154,-0.1482067194301635,3
EXOC3L1,-0.3117343708872795,-0.2616126909852028,3
FCRL6,-0.3117412888677791,-0.1500482264673337,9
SLC30A5,-0.31192329280001696,0.0039884597063064,4
COL5A1,-0.3121478979786237,-0.0775308236479759,3
ATP10A,-0.31219303514808416,1.5356298051774502,32
TM6SF2,-0.3122548771401246,-0.2587633319199085,3
NT5M,-0.31225799303501844,0.2725427774712443,3
GUCY1A2,-0.3122858554124832,1.032133162021637,6
ULK2,-0.3123760486021638,0.5255137304775417,5
DAB1,-0.31265554328759504,-0.1253336295485496,3
RORC,-0.31266872212290764,1.5616783499717712,51
ST7,-0.31267637310418833,2.0893592685461044,4
TMPRSS13,-0.31290471454461416,1.126051813364029,15
DLL4,-0.31291514666130144,-0.2348083117976784,6
MAP1B,-0.3129793431679706,0.9401898737996816,8
SOX4,-0.31306222689882796,0.9706782698631288,20
RAB44,-0.3131212407240161,1.8060890659689903,27
ZNF445,-0.31313593632488085,0.5518028177320957,8
DSEL,-0.31324426426241797,0.9288656236603856,3
KCNK15,-0.31330790867408115,1.1421415209770205,12
EVL,-0.31353464482468774,0.1593738123774528,4
GPC3,-0.3135501742362976,-0.2636409103870392,3
ARID5A,-0.3135510973777208,0.2937675788998604,5
ARHGAP10,-0.3141779527068138,0.3611013889312744,3
XNDC1N,-0.3142188123892992,-0.0580664642620831,3
PABPC4,-0.31426889222522847,1.2461293786764145,23
MAPRE1,-0.3142923947207812,0.1039912849664688,8
GOLGA2,-0.3143374928412109,0.6771569103002548,11
IGFBP4,-0.31455782693877443,0.2136660516262054,13
CDCA4,-0.3146310701768016,0.3858769088983536,4
ZNF44,-0.314977693016408,2.000227689743042,40
SNCA,-0.3149808645248413,-0.3149808645248413,1
GALNT12,-0.31505235104456614,2.5494977738708258,31
ZSCAN5B,-0.31511804189246434,1.4230876006186008,26
ADGRG3,-0.3154954090714454,-0.2792597562074661,6
CARD14,-0.315563236673673,-0.1935228910297155,6
SLC4A9,-0.31575969109932583,1.499862752854824,18
TCP11,-0.31661249883472914,-0.0368062146008014,6
ANXA8,-0.31681912302694937,1.4395264983177185,27
VAX2,-0.31685708897809184,-0.2267224509268999,9
LSM14A,-0.31708597980115155,0.9938073456287384,4
ABHD2,-0.3173388958749853,0.4182102438062429,4
DENND6A,-0.31767878650377196,0.5761856278404593,3
ABI3,-0.31795340279738105,1.3288933485746384,6
DDX25,-0.31802101336969907,2.898291617631912,22
CHM,-0.3180241875506815,0.8644184432923794,12
PTPN18,-0.3180304450162322,1.0519233867526054,16
MTHFD2L,-0.318176285572502,1.2915671318769455,9
F2RL1,-0.3183690303315719,0.5053651183843613,24
GPR174,-0.31880620773881674,0.2431045137345791,6
SLC2A1,-0.31901452558604015,1.4357132918084972,23
ANXA13,-0.3191321411480506,-0.1799538750201463,27
AP4B1,-0.3194701154198911,1.2731738984584808,9
SLC44A3,-0.319694004021585,0.3236629068851471,12
DYNC1LI1,-0.3196998747321565,0.3928588256239891,4
TPBGL,-0.3200184653202693,-0.2489633411169052,3
PKLR,-0.32021402443448693,-0.1922647394239902,3
KCNK12,-0.3203570768237114,0.8765161111950874,3
ISL2,-0.32042267954023756,0.4247508645057678,4
WNT2B,-0.32069009397592807,0.6394001320004463,18
PRPS2,-0.3210827000593486,0.4216329157352447,12
CCZ1,-0.32150144256617447,0.1972764171659946,4
HSPA2,-0.32157103983419283,2.5593611896038055,28
GNPDA2,-0.32162272555821503,0.2128361016511917,4
TIGD3,-0.3216336282591025,0.8705476224422455,12
XK,-0.3217374173303445,-0.004280038177967,3
PRKCG,-0.3217389668096547,0.1738704275339841,27
HIGD2B,-0.3218900275727113,-0.217648509889841,6
EPS15L1,-0.32207088511570636,0.0253136543876194,4
RNF185,-0.3221599447230498,0.2194716790691018,3
CDKN2C,-0.32240052683998804,0.4408439733088016,6
ARID3C,-0.32249778136610985,0.8375296741724014,6
METTL8,-0.32255245473730376,3.180491060018539,9
SLC35B2,-0.32259359391213327,0.8555934137254612,10
MATN3,-0.32308750599622726,-0.2377342730760574,3
TRMT2A,-0.32326295463188326,0.3051295727491379,4
CCM2L,-0.3234965298324823,-0.1849592700600624,4
ATP1B2,-0.32351695870359737,0.8373860754072666,6
ITGAX,-0.3236994761283751,1.3551282584667206,27
KIF18B,-0.3237848045283209,0.2127643244793861,12
HEATR5B,-0.32390150133323603,0.0606315821860459,4
AATK,-0.3241243486603101,-0.2220429144799709,3
SYNGR4,-0.32424569957786137,0.8763685375452042,9
NCCRP1,-0.3242528289556503,-0.2899975478649139,9
CAMK2D,-0.32435483136214316,0.3310511037707329,12
NUBP2,-0.32461608256031144,-0.0404385169690321,7
TRO,-0.3246917757205665,0.1534106931649148,6
TMTC4,-0.32476812476913136,1.8515515252947807,6
NPC1L1,-0.3248427715152502,-0.1877760645002126,3
NEUROG2,-0.32488583962743484,0.4001098214648664,15
OSBPL6,-0.3248989914562445,0.8007733374834061,21
ACOX1,-0.3252595818291108,0.3226115629076957,3
FLOT2,-0.32530246015051867,0.0556497446682108,4
HBQ1,-0.3256275136669872,1.7287789024412632,21
TLR10,-0.32565206593264723,0.516735602170229,9
N4BP2,-0.32566412289937335,0.1680831015110016,3
STX19,-0.32586348527356196,1.5501922816038132,19
DUSP19,-0.3258886804553465,1.1781857758760452,26
FZD7,-0.3259683876401848,2.1054587587714195,9
PGP,-0.32600935095450767,1.9220700711011889,12
ABCC4,-0.32608563915588434,0.6694381833076477,21
NT5DC4,-0.32614997194872963,0.4293643869459629,9
SGTB,-0.32617468842443675,0.3741693496704101,4
RASA3,-0.32646631874023685,1.26347791031003,13
AP3S1,-0.326574844391554,1.164890095591545,25
RSKR,-0.32696622278955245,0.6005758792161942,9
RBMS3,-0.32696910313008204,0.922197163105011,13
KCNK6,-0.3270175534610947,0.5357630103826523,6
DZIP1L,-0.32754966989159584,-0.2991431951522827,3
OPHN1,-0.3275780876477559,1.206406086683273,6
CRIP1,-0.32769699829320115,0.4012135788798332,6
PTGFRN,-0.327727689097325,0.7855511754751205,6
CBFA2T3,-0.32778054384975686,0.2201957124287265,4
KCNH8,-0.3278630307565133,-0.1689063310623169,9
PGAP6,-0.32805574809511506,0.1886759102344513,3
MIGA2,-0.32821269209186227,1.2120651714503765,3
