dep_gene,paralog_gene,mean_identical_score,delta_z,group,rank,rank_pct
STX6,STX8,22.02895,-0.0952682196839864,Non-significant background,8426,86.89285345983293
ISX,SHOX2,20.5668,-0.0952865745938551,Non-significant background,8427,86.90316592760648
CTDSP1,CTDSPL2,29.5878,-0.0953286348937853,Non-significant background,8428,86.91347839538001
DGKD,DGKH,64.3389,-0.0953479526164487,Non-significant background,8429,86.92379086315356
TIMM17A,TIMM17B,75.8024,-0.0954177509118388,Non-significant background,8430,86.93410333092709
SRM,SMS,21.7566,-0.0954323345260459,Non-significant background,8431,86.94441579870062
STK3,OXSR1,23.8019,-0.0954454651962106,Non-significant background,8432,86.95472826647416
PPP6C,PPP3CB,30.34445,-0.0955247885249077,Non-significant background,8433,86.9650407342477
NFATC4,NFATC3,40.7776,-0.0955504433102667,Non-significant background,8434,86.97535320202124
NUTF2,NXT2,24.61185,-0.0955727765433521,Non-significant background,8435,86.98566566979478
PCBP4,KHSRP,21.2014,-0.0956304774304471,Non-significant background,8436,86.99597813756831
CAPNS1,SRI,31.17555,-0.0956906772925096,Non-significant background,8437,87.00629060534186
ACTN4,ACTN1,84.055,-0.095717756741712,Non-significant background,8438,87.01660307311539
NFE2L1,NFE2L2,23.73325,-0.0957872911053659,Non-significant background,8439,87.02691554088894
SLC25A44,UCP2,20.5471,-0.0958643056989575,Non-significant background,8440,87.03722800866247
FMNL1,DIAPH3,20.26885,-0.0959078594441713,Non-significant background,8441,87.04754047643601
PKN3,PRKCI,23.9632,-0.095966887046184,Non-significant background,8442,87.05785294420954
MAPK11,SRPK2,20.88935,-0.0959773791421594,Non-significant background,8443,87.06816541198309
PIAS3,PIAS1,55.8429,-0.0960086415203897,Non-significant background,8444,87.07847787975662
GATAD2A,GATAD2B,40.3058,-0.0960577068233247,Non-significant background,8445,87.08879034753016
DLST,DLAT,25.70875,-0.0960654843029711,Non-significant background,8446,87.0991028153037
YBX2,YBX1,42.8775,-0.0960844894631444,Non-significant background,8447,87.10941528307724
ADAM9,ADAM15,29.2709,-0.0961483215736563,Non-significant background,8448,87.11972775085079
ACAD9,ACADVL,44.0752,-0.0961864318523399,Non-significant background,8449,87.13004021862432
UBE2B,UBE2V1,26.76335,-0.0962073676527768,Non-significant background,8450,87.14035268639786
SRD5A1,TECR,22.03405,-0.0962567456457769,Non-significant background,8451,87.15066515417139
HIPK2,HIPK3,51.55665,-0.0962632679971632,Non-significant background,8452,87.16097762194494
PIN1,PIN4,31.6677,-0.0962941466351452,Non-significant background,8453,87.17129008971847
SKI,SKIL,36.863,-0.0964262841687181,Non-significant background,8454,87.18160255749201
RASSF5,RASSF1,40.0014,-0.0964267254981421,Non-significant background,8455,87.19191502526554
MAPK3,MAPK8,34.6141,-0.0964423202575457,Non-significant background,8456,87.20222749303909
TBC1D22A,TBC1D22B,61.4566,-0.0965408162016353,Non-significant background,8457,87.21253996081262
PLCD1,PLCG2,26.20445,-0.0966378875353008,Non-significant background,8458,87.22285242858617
ZEB1,ZEB2,44.5279,-0.0966850205143188,Non-significant background,8459,87.2331648963597
KLF6,KLF3,28.94455,-0.096716940090106,Non-significant background,8460,87.24347736413324
GALNT5,GALNT12,28.82475,-0.0967672589698679,Non-significant background,8461,87.25378983190679
HBE1,HBZ,39.45815,-0.0968026545241278,Non-significant background,8462,87.26410229968032
HADHB,ACAA1,33.06465,-0.0968268728796611,Non-significant background,8463,87.27441476745386
PPARA,NR1H2,22.1999,-0.0969140481968081,Non-significant background,8464,87.2847272352274
ACAD8,ACADSB,32.1263,-0.0970040529248211,Non-significant background,8465,87.29503970300094
CAPN2,CAPN10,27.5625,-0.0970199901774788,Non-significant background,8466,87.30535217077447
ATAD3B,ATAD3A,88.3917,-0.0970224603225462,Non-significant background,8467,87.31566463854801
LMX1A,LMO4,24.7335,-0.0970426662577789,Non-significant background,8468,87.32597710632155
PSMA7,PSMA3,34.20145,-0.0970482394261918,Non-significant background,8469,87.33628957409508
WWP2,SMURF1,30.3348,-0.0971019742874459,Non-significant background,8470,87.34660204186862
ZNF764,ZNF785,44.58155,-0.0971317983812525,Non-significant background,8471,87.35691450964215
REEP6,REEP5,54.70155,-0.0971444937822774,Non-significant background,8472,87.3672269774157
CTSH,CTSS,36.03735,-0.0971650044629725,Non-significant background,8473,87.37753944518923
ZNF273,ZNF680,69.6054,-0.0971929321402851,Non-significant background,8474,87.38785191296277
CA11,CA8,27.28765,-0.0972006009241437,Non-significant background,8475,87.3981643807363
DHX38,DHX32,22.25715,-0.0972526867963952,Non-significant background,8476,87.40847684850985
PPP1CB,PPP1CA,88.2819,-0.097273714459637,Non-significant background,8477,87.41878931628338
DHRSX,RDH13,38.3686,-0.0972913536389033,Non-significant background,8478,87.42910178405693
AGPAT3,AGPAT4,61.27365,-0.0973325846245005,Non-significant background,8479,87.43941425183046
RPS6KA1,RPS6KA5,40.9366,-0.0973680551330515,Non-significant background,8480,87.449726719604
MIPEP,THOP1,23.54475,-0.0973909752122544,Non-significant background,8481,87.46003918737753
STXBP1,STXBP3,50.92765,-0.0974321299613877,Non-significant background,8482,87.47035165515108
ETS2,GABPA,27.52625,-0.0975206765596721,Non-significant background,8483,87.48066412292461
LHX5,LMO4,23.08005,-0.0975311710251968,Non-significant background,8484,87.49097659069815
ATP2B1,ATP2A2,27.1353,-0.0975339676396529,Non-significant background,8485,87.50128905847168
THRB,PPARA,23.898,-0.0975818689491174,Non-significant background,8486,87.51160152624523
VSX2,PITX1,21.13955,-0.0976025053714879,Non-significant background,8487,87.52191399401877
NT5DC1,NT5C2,20.49875,-0.0976386005158882,Non-significant background,8488,87.5322264617923
COPG2,COPG1,80.8025,-0.0976980126537533,Non-significant background,8489,87.54253892956585
SMARCA4,SMARCA1,23.35745,-0.0976983685696186,Non-significant background,8490,87.55285139733938
DDX55,EIF4A2,20.8245,-0.0977088829376097,Non-significant background,8491,87.56316386511293
SLC25A16,SLC25A17,20.37545,-0.0977878520480391,Non-significant background,8492,87.57347633288646
E2F5,E2F2,30.8121,-0.0978175435925666,Non-significant background,8493,87.58378880066
FBXO8,CYTH1,22.30705,-0.0978406313895389,Non-significant background,8494,87.59410126843353
CDC25C,CDC25A,33.38725,-0.0980061178469386,Non-significant background,8495,87.60441373620708
EEF1A2,GSPT1,29.09155,-0.0980909799404728,Non-significant background,8496,87.61472620398061
MKNK2,MAPKAPK2,26.9731,-0.0980961063400888,Non-significant background,8497,87.62503867175415
LUC7L2,LUC7L3,35.7639,-0.0981070405023632,Non-significant background,8498,87.63535113952769
HAGHL,ETHE1,24.3201,-0.098137140430711,Non-significant background,8499,87.64566360730123
TACC1,TACC3,21.3111,-0.0981831037640396,Non-significant background,8500,87.65597607507478
HSPA5,HSPA14,29.87105,-0.0984919799582805,Non-significant background,8501,87.6662885428483
NUDC,NUDCD3,27.7979,-0.0985165932921518,Non-significant background,8502,87.67660101062185
SETDB2,SETDB1,22.2125,-0.0985410711859376,Non-significant background,8503,87.68691347839538
PAFAH1B1,WDR5,23.90535,-0.09854573854443,Non-significant background,8504,87.69722594616893
PLEKHF1,PLEKHF2,52.44205,-0.0985492743139426,Non-significant background,8505,87.70753841394246
DDX28,DDX59,22.3645,-0.0986007413160106,Non-significant background,8506,87.717850881716
TSC22D2,TSC22D4,26.4026,-0.0986304007012222,Non-significant background,8507,87.72816334948953
PLXNB1,PLXNA1,34.55465,-0.0986613061082048,Non-significant background,8508,87.73847581726308
TMEM167A,TMEM167B,42.47375,-0.0987119266216078,Non-significant background,8509,87.74878828503661
DVL1,DVL2,60.0073,-0.0987502467954251,Non-significant background,8510,87.75910075281016
CASS4,BCAR1,23.12715,-0.0987514310192046,Non-significant background,8511,87.76941322058369
SMARCA4,SMARCA2,76.5143,-0.0987869810155278,Aneuploidy vulnerability,8512,87.77972568835722
ALDH1B1,ALDH2,72.9207,-0.0988717346838237,Non-significant background,8513,87.79003815613076
PDIA3,PDIA6,20.2014,-0.0989479474110914,Non-significant background,8514,87.8003506239043
CETN2,CALM1,50.10145,-0.0989494079242372,Non-significant background,8515,87.81066309167784
ICAM1,ICAM2,21.78845,-0.0990026472907505,Non-significant background,8516,87.82097555945137
CALU,RCN2,37.34215,-0.0990335144326853,Non-significant background,8517,87.83128802722491
IMPDH1,GMPR,25.3524,-0.0990439428499244,Non-significant background,8518,87.84160049499845
MCM5,MCM3,29.77025,-0.0990441277375669,Non-significant background,8519,87.85191296277199
EXOSC5,EXOSC4,24.594,-0.0991049549006061,Non-significant background,8520,87.86222543054552
SORD,CRYZ,22.77845,-0.0991951934277487,Non-significant background,8521,87.87253789831907
IDH3G,IDH3B,49.36255,-0.0992294981120488,Non-significant background,8522,87.8828503660926
PPP2CB,PPP5C,28.2974,-0.0992506060525914,Non-significant background,8523,87.89316283386614
SPPL2A,HM13,22.4201,-0.0992535594430389,Non-significant background,8524,87.90347530163967
ATP2C1,ATP2B1,25.56465,-0.0992796535238536,Non-significant background,8525,87.91378776941322
CDC25B,CDC25A,46.1332,-0.0992823650502887,Non-significant background,8526,87.92410023718676
BCL7B,BCL7C,42.5366,-0.0993217247441877,Non-significant background,8527,87.9344127049603
CSTF2,RBMX2,20.56445,-0.0993479042542346,Non-significant background,8528,87.94472517273384
NOP56,NOP58,37.70425,-0.0993743445556093,Non-significant background,8529,87.95503764050737
LPCAT1,LPCAT2,43.41745,-0.099386122887561,Non-significant background,8530,87.96535010828092
CTSV,CTSH,39.462,-0.0994274305942882,Non-significant background,8531,87.97566257605445
UBE2W,UBE2G2,20.92715,-0.0994573887797524,Non-significant background,8532,87.98597504382799
TMOD1,TMOD3,60.76535,-0.0995979381288385,Non-significant background,8533,87.99628751160152
CSNK1G1,CSNK1G2,79.8144,-0.0997566674024555,Non-significant background,8534,88.00659997937507
SLC25A12,SLC25A5,22.46245,-0.0997668705803024,Non-significant background,8535,88.0169124471486
DYRK2,HIPK2,20.1139,-0.0998031477737648,Non-significant background,8536,88.02722491492214
SETD6,SETD3,21.2669,-0.0999099501061505,Non-significant background,8537,88.03753738269567
ADIPOR2,ADIPOR1,68.3454,-0.099950400126091,Non-significant background,8538,88.04784985046922
QKI,SF1,24.0616,-0.0999513700717869,Non-significant background,8539,88.05816231824276
CTSL,CTSB,21.13265,-0.0999874481198758,Non-significant background,8540,88.0684747860163
SEPTIN7,SEPTIN9,31.75875,-0.1000134515819591,Non-significant background,8541,88.07878725378984
GCDH,ACADSB,27.58755,-0.1000410287854168,Non-significant background,8542,88.08909972156337
SEPTIN9,SEPTIN5,33.12385,-0.1000902238693466,Non-significant background,8543,88.09941218933692
CRYZ,MECR,21.7378,-0.1002018326924791,Non-significant background,8544,88.10972465711045
LEMD3,LEMD2,25.61185,-0.100216694892456,Non-significant background,8545,88.12003712488399
TRIM39,TRIM25,22.18255,-0.1002273421371271,Non-significant background,8546,88.13034959265752
VARS2,IARS2,21.98915,-0.1003240327209504,Non-significant background,8547,88.14066206043107
TAOK2,TAOK1,53.80935,-0.1003481059640886,Non-significant background,8548,88.1509745282046
SLC25A23,SLC25A29,21.47645,-0.1003653543562982,Non-significant background,8549,88.16128699597814
SP7,KLF11,20.08455,-0.1004152576779871,Non-significant background,8550,88.17159946375168
CETN2,CALML4,29.63975,-0.1004814784760804,Non-significant background,8551,88.18191193152522
MOK,MAPK1,25.0474,-0.1006221726158338,Non-significant background,8552,88.19222439929875
DIS3L,DIS3,34.37245,-0.100675023653625,Non-significant background,8553,88.2025368670723
PCGF2,PCGF6,23.9211,-0.1007517223841656,Non-significant background,8554,88.21284933484583
SCAF8,SCAF4,38.3971,-0.100881006975104,Non-significant background,8555,88.22316180261936
TXNRD2,TXNRD1,47.7718,-0.1009982791493455,Non-significant background,8556,88.2334742703929
ATP1A1,ATP2A3,29.0842,-0.1010285412815089,Non-significant background,8557,88.24378673816643
HDAC3,HDAC8,37.1678,-0.1011038690631807,Non-significant background,8558,88.25409920593998
FTSJ3,FTSJ1,26.58695,-0.101120993765168,Non-significant background,8559,88.26441167371351
NDOR1,MTRR,27.5032,-0.1011496826459586,Non-significant background,8560,88.27472414148706
NME3,NME1,62.48055,-0.1012570523755036,Non-significant background,8561,88.28503660926059
CBX8,CBX1,20.73785,-0.1013455131296023,Non-significant background,8562,88.29534907703413
HSPA4L,HSPA14,22.5692,-0.1014462692754116,Non-significant background,8563,88.30566154480766
HDHD2,PGP,27.55625,-0.1014591644423054,Non-significant background,8564,88.31597401258121
CTPS2,CTPS1,74.7677,-0.101551700115769,Non-significant background,8565,88.32628648035475
STK3,MAP4K2,21.97915,-0.1015820912385342,Non-significant background,8566,88.33659894812828
RYBP,YAF2,58.8277,-0.1016269515906052,Non-significant background,8567,88.34691141590183
TIPARP,PARP12,24.326,-0.1016768894018754,Non-significant background,8568,88.35722388367536
B4GALT2,B4GALT1,52.00735,-0.1016779544634663,Non-significant background,8569,88.3675363514489
ALG5,DPM1,22.53085,-0.1016940345104363,Non-significant background,8570,88.37784881922244
DUSP3,DUSP22,26.2228,-0.1017019245476172,Non-significant background,8571,88.38816128699598
SOX15,SOX12,23.5193,-0.1017041573825386,Non-significant background,8572,88.39847375476951
CHD7,CHD8,47.1608,-0.1017372235009779,Non-significant background,8573,88.40878622254306
CALM3,CETN3,38.0983,-0.1017404687557564,Non-significant background,8574,88.41909869031659
UQCRC2,UQCRC1,20.3815,-0.1018623438391336,Non-significant background,8575,88.42941115809013
HNRNPA3,DAZAP1,23.98175,-0.101940962731884,Non-significant background,8576,88.43972362586366
RECQL,WRN,20.04045,-0.1019480161865975,Non-significant background,8577,88.45003609363721
DMPK,LATS1,20.41695,-0.1020399414077769,Non-significant background,8578,88.46034856141075
SEPTIN8,SEPTIN7,37.26705,-0.1020692378006931,Non-significant background,8579,88.47066102918428
HNRNPA1L2,DAZAP1,25.6772,-0.1021176308989982,Non-significant background,8580,88.48097349695783
DDX23,DDX39A,21.54665,-0.1021338787354712,Non-significant background,8581,88.49128596473136
PMPCB,UQCRC1,55.1131,-0.1022457488540062,Non-significant background,8582,88.5015984325049
FCHSD1,FCHSD2,38.08855,-0.1022787074573859,Non-significant background,8583,88.51191090027844
AGO2,AGO3,79.81385,-0.102322092734194,Non-significant background,8584,88.52222336805198
HNRNPAB,MSI2,36.97105,-0.1023925342321451,Non-significant background,8585,88.53253583582551
UBE2D4,UBE2D2,92.517,-0.1023956057643935,Non-significant background,8586,88.54284830359906
YWHAQ,YWHAZ,79.5918,-0.1024196814236611,Non-significant background,8587,88.55316077137259
TCP1,CCT2,33.55965,-0.1024787008576045,Non-significant background,8588,88.56347323914613
ATAD1,VPS4B,30.88735,-0.1025213282281716,Non-significant background,8589,88.57378570691967
STAT2,STAT3,35.86995,-0.1025284132551246,Non-significant background,8590,88.58409817469321
RIOK3,RIOK1,30.0519,-0.1025730936639145,Non-significant background,8591,88.59441064246674
MYL12A,MYL12B,97.96,-0.1027664984864955,Non-significant background,8592,88.60472311024029
CTDSP2,CTDNEP1,31.93245,-0.102815031038043,Non-significant background,8593,88.61503557801382
P4HB,TMX3,20.0215,-0.1028584592545523,Non-significant background,8594,88.62534804578736
ITPR3,ITPR2,65.11745,-0.1028841713793017,Non-significant background,8595,88.6356605135609
CSNK2A1,CSNK2A2,78.51295,-0.1028979314409935,Non-significant background,8596,88.64597298133444
ING1,ING3,26.2969,-0.1030215423369609,Non-significant background,8597,88.65628544910797
ARHGAP25,ARHGAP22,40.38785,-0.1030542774488612,Non-significant background,8598,88.6665979168815
TOMM40,TOMM40L,58.3633,-0.1030944682591551,Non-significant background,8599,88.67691038465505
HAGHL,HAGH,43.8139,-0.103142142164895,Non-significant background,8600,88.68722285242858
PPM1K,ILKAP,21.21875,-0.1031908135980092,Non-significant background,8601,88.69753532020212
ZNF398,ZNF746,36.4125,-0.1032614637326208,Non-significant background,8602,88.70784778797565
HOXD3,HOXB7,23.19245,-0.1032625821957108,Non-significant background,8603,88.7181602557492
TAL1,LYL1,33.62215,-0.1032811412968847,Non-significant background,8604,88.72847272352274
SRSF4,SRSF1,34.8252,-0.1033737690173065,Non-significant background,8605,88.73878519129627
TAOK1,OXSR1,25.055,-0.1034664026389901,Non-significant background,8606,88.74909765906982
ZNF280A,ZNF280D,36.6908,-0.1035081973739672,Non-significant background,8607,88.75941012684335
OXSR1,MAP4K3,21.2635,-0.1035748085057132,Non-significant background,8608,88.7697225946169
JUNB,JUND,41.2104,-0.1035995734425691,Non-significant background,8609,88.78003506239043
GZF1,ZNF587,20.28915,-0.10371630794404,Non-significant background,8610,88.79034753016397
KLF2,KLF9,22.4746,-0.1037635688135165,Non-significant background,8611,88.8006599979375
HOXB2,HOXB4,23.436,-0.1039278088414553,Non-significant background,8612,88.81097246571105
VAMP2,VAMP3,68.89655,-0.1039298023045352,Non-significant background,8613,88.82128493348458
STXBP2,STXBP3,46.5823,-0.1039444663943215,Non-significant background,8614,88.83159740125812
PSMD12,COPS4,20.48655,-0.10405267985592,Non-significant background,8615,88.84190986903165
LRRC28,LRRC58,20.5968,-0.104074108161985,Non-significant background,8616,88.8522223368052
HMGB2,TFAM,20.3544,-0.104077127979721,Non-significant background,8617,88.86253480457874
DDX55,EIF4A1,21.47455,-0.1040779272111035,Non-significant background,8618,88.87284727235227
CALM2,CETN3,38.0983,-0.1041158107076035,Non-significant background,8619,88.88315974012582
KLF5,KLF9,21.0599,-0.1041996214935321,Non-significant background,8620,88.89347220789935
SP100,SP110,28.7435,-0.1042388801000023,Non-significant background,8621,88.9037846756729
ZNF680,ZNF431,65.21225,-0.1042712380090215,Non-significant background,8622,88.91409714344643
CASP6,CASP2,20.81385,-0.1044340677617956,Non-significant background,8623,88.92440961121997
CDC42BPA,ROCK1,24.34145,-0.1044765522566964,Non-significant background,8624,88.9347220789935
ACAD8,ACADM,31.34135,-0.1045246969063221,Non-significant background,8625,88.94503454676705
ZNF730,ZNF92,66.1326,-0.1045471571041713,Non-significant background,8626,88.95534701454058
GNG10,GNG5,52.9412,-0.1046384893825902,Non-significant background,8627,88.96565948231412
PAX7,PAX6,36.96815,-0.1046581393722745,Non-significant background,8628,88.97597195008765
PDLIM4,PDLIM5,22.1283,-0.104702890758118,Non-significant background,8629,88.9862844178612
DHX33,DHX8,33.6232,-0.1048271436951447,Non-significant background,8630,88.99659688563474
HNF4G,RXRB,30.14745,-0.1049806852879711,Non-significant background,8631,89.00690935340828
FIGNL1,KATNAL1,28.5484,-0.104993063198705,Non-significant background,8632,89.0172218211818
GALNT5,GALNT10,30.897,-0.1051039722403954,Non-significant background,8633,89.02753428895535
HSP90B1,HSP90AB1,46.62115,-0.1052052281183637,Non-significant background,8634,89.03784675672888
UBE2F,UBE2T,20.9631,-0.1052941902747584,Non-significant background,8635,89.04815922450243
SEPTIN6,SEPTIN8,71.7001,-0.1053116404857888,Non-significant background,8636,89.05847169227596
FCGR2C,FCGR2A,84.69495,-0.1053649611660101,Non-significant background,8637,89.0687841600495
MAP2K7,MAP3K3,20.91645,-0.1054846429535183,Non-significant background,8638,89.07909662782303
DUSP1,DUSP14,24.4922,-0.1054976608406187,Non-significant background,8639,89.08940909559658
PLCD1,PLCB4,26.79165,-0.1055225299534479,Non-significant background,8640,89.09972156337011
PDLIM7,PDLIM5,43.4929,-0.1055512846453994,Non-significant background,8641,89.11003403114364
AMHR2,ACVR2B,26.81285,-0.1055881461424481,Non-significant background,8642,89.12034649891719
SLC25A3,SLC25A26,21.82705,-0.1055987821903968,Non-significant background,8643,89.13065896669073
SFXN5,SFXN1,38.69935,-0.1056579769463014,Non-significant background,8644,89.14097143446426
RBMX2,CSTF2,20.56445,-0.1057733145371924,Non-significant background,8645,89.15128390223781
NUDT5,NUDT14,21.7697,-0.1059475779331089,Non-significant background,8646,89.16159637001134
ANXA11,ANXA4,45.8592,-0.1059663858164065,Non-significant background,8647,89.17190883778488
FUNDC2,FUNDC1,51.08035,-0.105974086690079,Non-significant background,8648,89.18222130555841
COQ10A,COQ10B,60.63945,-0.1059815923391312,Non-significant background,8649,89.19253377333196
ACAA1,ACAA2,37.7997,-0.1059852731689117,Non-significant background,8650,89.20284624110549
ZNF497,ZNF785,21.26655,-0.1061154625958635,Non-significant background,8651,89.21315870887904
SMAD9,SMAD5,78.11195,-0.1061919407042265,Non-significant background,8652,89.22347117665257
UBE2R2,UBE2K,25.3046,-0.1062625309484752,Non-significant background,8653,89.23378364442611
SEPTIN8,SEPTIN5,35.1361,-0.1064549866523971,Non-significant background,8654,89.24409611219964
CEBPG,CEBPB,23.4348,-0.106504375494133,Non-significant background,8655,89.25440857997319
BMI1,PCGF5,27.54625,-0.1065144590869283,Non-significant background,8656,89.26472104774673
RNF2,PCGF3,21.6807,-0.1065198722518841,Non-significant background,8657,89.27503351552026
MSH6,MSH3,22.44575,-0.1067496383628851,Non-significant background,8658,89.28534598329381
BRIP1,DDX11,21.4244,-0.1068595635676774,Non-significant background,8659,89.29565845106734
DHX9,DHX33,20.477,-0.1069067223535998,Non-significant background,8660,89.30597091884088
AP4M1,AP3M2,22.76925,-0.1069248721608494,Non-significant background,8661,89.31628338661442
GANC,GANAB,48.9902,-0.1069339001004609,Non-significant background,8662,89.32659585438796
CTSL,CTSS,47.59075,-0.1069352264712008,Non-significant background,8663,89.33690832216149
ZNF626,ZNF431,62.61835,-0.1069724907079198,Non-significant background,8664,89.34722078993504
PPIL4,PPIL3,23.49455,-0.1070160801495195,Non-significant background,8665,89.35753325770857
EGR2,EGR1,39.62175,-0.1070162530307873,Non-significant background,8666,89.36784572548211
UBE2D2,UBE2L6,36.0144,-0.1070430165137568,Non-significant background,8667,89.37815819325564
C1RL,CFD,20.42025,-0.1070962985117101,Non-significant background,8668,89.38847066102919
CFLAR,CASP10,21.99475,-0.1071245740356349,Non-significant background,8669,89.39878312880273
TFCP2L1,TFCP2,71.395,-0.1071442616848985,Non-significant background,8670,89.40909559657626
UBE2V1,UBE2A,27.43245,-0.1071616007842142,Non-significant background,8671,89.41940806434981
FGF2,FGF13,27.38645,-0.107164190926601,Non-significant background,8672,89.42972053212334
PACS2,PACS1,56.93955,-0.1071906588832065,Non-significant background,8673,89.44003299989689
PPP1CB,PPP4C,41.99765,-0.1072115791739665,Non-significant background,8674,89.45034546767042
UBE2W,UBE2R2,24.89565,-0.1073902831035497,Non-significant background,8675,89.46065793544395
NUDT3,NUDT4,73.9018,-0.1074709533572965,Non-significant background,8676,89.47097040321749
KAT8,KAT6B,25.32508,-0.1076080200733128,Non-significant background,8677,89.48128287099102
PPP3R1,CIB2,26.3904,-0.1076133690902423,Non-significant background,8678,89.49159533876457
VRK2,CSNK1A1,24.1857,-0.1077073854796984,Non-significant background,8679,89.5019078065381
HNRNPA1,HNRNPDL,25.85255,-0.1077086799775556,Non-significant background,8680,89.51222027431164
NCOA2,NCOA1,35.45835,-0.1077977060005526,Non-significant background,8681,89.52253274208518
USP15,USP4,59.26435,-0.1078174537057196,Non-significant background,8682,89.53284520985872
PPP1CC,PPP4C,42.8848,-0.1078292099537097,Non-significant background,8683,89.54315767763225
HBE1,HBD,72.7891,-0.1079420451974818,Non-significant background,8684,89.5534701454058
ZNF823,ZNF791,52.48835,-0.1079513729890732,Non-significant background,8685,89.56378261317933
SLC25A25,SLC25A36,20.113,-0.1079697444800844,Non-significant background,8686,89.57409508095287
SPAST,VPS4A,29.33775,-0.1081396920955739,Non-significant background,8687,89.5844075487264
PRDX4,PRDX2,60.74675,-0.1081542926760013,Non-significant background,8688,89.59472001649995
PCGF6,PCGF5,26.03905,-0.1082729302182531,Non-significant background,8689,89.60503248427348
MAP2K5,MAP2K7,27.2508,-0.1083717164198438,Non-significant background,8690,89.61534495204702
PPM1N,PPM1F,24.6788,-0.108455539372865,Non-significant background,8691,89.62565741982056
SLC2A3,SLC2A1,63.96865,-0.1084608371410211,Non-significant background,8692,89.6359698875941
KIF13A,KIF1C,27.97115,-0.1086775476874263,Non-significant background,8693,89.64628235536763
MOK,MAPK3,24.12075,-0.108705757688517,Non-significant background,8694,89.65659482314118
STAT4,STAT5B,28.8134,-0.1087174039981805,Non-significant background,8695,89.66690729091472
RND2,RHOH,30.85085,-0.1087686335480907,Non-significant background,8696,89.67721975868825
ZNF850,ZNF668,24.06295,-0.1087812472633045,Non-significant background,8697,89.6875322264618
PIAS3,PIAS4,41.7494,-0.1088208438989031,Non-significant background,8698,89.69784469423533
ACAA1,ACAT1,30.31765,-0.1088421456161692,Non-significant background,8699,89.70815716200887
TOR1AIP1,TOR1AIP2,37.2764,-0.108860485300257,Non-significant background,8700,89.7184696297824
PRPS1,PRPSAP1,44.21385,-0.1089650694641271,Non-significant background,8701,89.72878209755595
PLCD1,PLCL2,31.1619,-0.1090293453004844,Non-significant background,8702,89.73909456532948
EPS15L1,EPS15,48.2864,-0.1091089829280292,Non-significant background,8703,89.74940703310303
HOXD1,HOXB4,21.8018,-0.1092087207639101,Non-significant background,8704,89.75971950087656
BRMS1L,BRMS1,48.69495,-0.1092365793994121,Non-significant background,8705,89.7700319686501
TBX6,MGA,20.002495,-0.1092429030899547,Non-significant background,8706,89.78034443642363
PDLIM4,PDLIM2,32.29165,-0.1092622842618727,Non-significant background,8707,89.79065690419718
TXNL4B,TXNL4A,35.7595,-0.1092701829233083,Non-significant background,8708,89.80096937197072
CDK5RAP1,CDKAL1,22.98565,-0.1092726169333397,Non-significant background,8709,89.81128183974425
FUBP3,KHSRP,47.07585,-0.1092872948070608,Non-significant background,8710,89.8215943075178
PRR3,PPP1R10,26.489345,-0.109391813558825,Non-significant background,8711,89.83190677529133
HOXD8,HOXB9,21.9724,-0.1095104120542896,Non-significant background,8712,89.84221924306487
FIGNL1,VPS4B,29.3271,-0.1097023840720017,Non-significant background,8713,89.8525317108384
CASP9,CASP6,25.8848,-0.1098404210764301,Non-significant background,8714,89.86284417861195
NR2C2,NR2F6,28.6564,-0.1098689022748114,Non-significant background,8715,89.87315664638548
HNF4G,NR2C2,24.8042,-0.1099361265285769,Non-significant background,8716,89.88346911415903
CTSB,CTSV,21.9923,-0.1100424573230149,Non-significant background,8717,89.89378158193256
GFM2,GFM1,33.9983,-0.1101334116985309,Non-significant background,8718,89.90409404970609
HSF1,HSF2,36.4335,-0.1102072975453254,Non-significant background,8719,89.91440651747963
ORMDL3,ORMDL1,84.3137,-0.110256943269583,Non-significant background,8720,89.92471898525316
NR2E1,NR2F6,33.98675,-0.1102776634781004,Non-significant background,8721,89.93503145302671
PAK1,STK25,24.8846,-0.1103052414030843,Non-significant background,8722,89.94534392080024
FLI1,GABPA,25.16565,-0.1104082289402339,Non-significant background,8723,89.95565638857379
GRHL1,UBP1,20.4729,-0.1104098392795755,Non-significant background,8724,89.96596885634732
KLF5,KLF16,20.31625,-0.1105486476022758,Non-significant background,8725,89.97628132412086
SUDS3,BRMS1L,28.88035,-0.1108607159151315,Non-significant background,8726,89.98659379189439
ATP2A2,ATP2B1,27.1353,-0.1109893436178477,Non-significant background,8727,89.99690625966794
WNK1,WNK2,29.13075,-0.1111330356176568,Non-significant background,8728,90.00721872744147
PPP2CB,PPP1CA,45.4325,-0.111171632624367,Non-significant background,8729,90.01753119521501
NABP2,NABP1,55.9195,-0.1112351506804693,Non-significant background,8730,90.02784366298854
FUBP1,IGF2BP2,20.139,-0.1112967255650537,Non-significant background,8731,90.03815613076209
MAP4K1,TNIK,21.38885,-0.111307090745322,Non-significant background,8732,90.04846859853562
MIPEP,NLN,23.9953,-0.1113992498169203,Non-significant background,8733,90.05878106630917
SLC39A14,SLC39A10,25.5635,-0.1115632775569614,Non-significant background,8734,90.06909353408271
MSI2,HNRNPAB,36.97105,-0.1115957710165485,Non-significant background,8735,90.07940600185624
PPIL1,PPID,31.4165,-0.1116032853606157,Non-significant background,8736,90.08971846962979
